Liste des tickets du jour

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| datetime            | caissiere_id | client_id | type    | ean             | nom                                                                                                                             | pu    | qte   |
| 2025-09-22 09:55:27 | 37           | 198.0     | VRAC    |                 | AMANDE en Coque                                                                                                                 | 10.99 | 1.32  |
| 2025-09-22 09:55:27 | 37           | 198.0     | VRAC    |                 | POMME GALA MTC                                                                                                                  | 2.99  | 1.02  |
| 2025-09-22 09:55:27 | 37           | 198.0     | PRODUIT | 3254550047528   | 500G FROMAGE FRAIS FRAMBOISE                                                                                                    | 2.0   | 5.0   |
| 2025-09-22 09:56:27 | 2            |           | PRODUIT | 3264066406856   | CORBIERES LES SARMENTIERES ROU                                                                                                  | 2.99  | 1.0   |
| 2025-09-22 09:56:27 | 2            |           | PRODUIT | 3256224809746   | DESSERT SOJA CHOCO.U                                                                                                            | 1.78  | 5.0   |
| 2025-09-22 09:56:27 | 2            |           | VRAC    |                 | Sucre de canne non raffiné Bio                                                                                                  | 7.9   | 0.92  |
| 2025-09-22 09:56:27 | 2            |           | PRODUIT | 8719200012516   | PROACTIV EXPERT TARTINE SANS H                                                                                                  | 6.99  | 3.0   |
| 2025-09-22 09:56:27 | 2            |           | VRAC    |                 | TOPINAMBOUR                                                                                                                     | 3.82  | 0.13  |
| 2025-09-22 09:56:27 | 2            |           | VRAC    |                 | POMME DU LIMOUSIN AOP BARQUETTE                                                                                                 | 0.49  | 0.22  |
| 2025-09-22 09:56:27 | 2            |           | VRAC    |                 | TOMATES ALLONGÉES LATINES                                                                                                       | 2.49  | 1.53  |
| 2025-09-22 09:56:27 | 2            |           | VRAC    |                 | CONCOMBRE LONG                                                                                                                  | 1.88  | 1.95  |
